date,order,Capsule,Family,ID,eggmass,original,region
10/27/2017,198,0.105,W149,W149B420C32ppt,1,20C32ppt,N
10/27/2017,199,0.133,W149,W149B420C32ppt,1,20C32ppt,N
10/27/2017,200,0.162,W149,W149C120C32ppt,1,20C32ppt,N
10/27/2017,201,0.114,W149,W149C120C32ppt,1,20C32ppt,N
10/27/2017,202,0.138,W149,W149C320C16ppt,1,20C16ppt,N
10/27/2017,203,0.109,W149,W149C320C16ppt,1,20C16ppt,N
10/27/2017,204,0.134,W149,W149C320C32ppt,1,20C32ppt,N
10/27/2017,205,0.126,W149,W149C320C32ppt,1,20C32ppt,N
10/27/2017,206,0.107,W149,W149C420C16ppt,1,20C16ppt,N
10/27/2017,207,0.107,W149,W149C420C16ppt,1,20C16ppt,N
10/27/2017,208,0.117,W149,W149C420C16ppt,2,20C16ppt,N
10/27/2017,209,0.12,W149,W149C420C16ppt,2,20C16ppt,N
10/1/2017,122,0.185,W150,W150B120C16ppt,1,20C16ppt,N
10/1/2017,123,0.162,W150,W150B120C16ppt,1,20C16ppt,N
10/1/2017,124,0.165,W150,W150B120C16ppt,2,20C16ppt,N
10/1/2017,125,0.151,W150,W150B120C16ppt,2,20C16ppt,N
10/7/2017,138,0.123,W150,W150A120C32ppt,1,20C32ppt,N
10/7/2017,139,0.098,W150,W150A120C32ppt,1,20C32ppt,N
10/7/2017,140,0.207,W150,W150B120C16ppt,1,20C16ppt,N
10/7/2017,141,0.189,W150,W150B120C16ppt,1,20C16ppt,N
10/7/2017,142,0.112,W150,W150B420C16ppt,1,20C16ppt,N
10/7/2017,143,0.113,W150,W150B420C16ppt,1,20C16ppt,N
10/7/2017,144,0.219,W150,W150B420C32ppt,1,20C32ppt,N
10/7/2017,145,0.208,W150,W150B420C32ppt,1,20C32ppt,N
10/7/2017,146,0.132,W150,W150C320C16ppt,1,20C16ppt,N
10/7/2017,147,0.102,W150,W150C320C16ppt,1,20C16ppt,N
10/10/2017,190,0.194,W150,W150A120C16ppt,1,20C16ppt,N
10/10/2017,191,0.204,W150,W150A120C16ppt,1,20C16ppt,N
10/10/2017,192,0.096,W150,W150A120C32ppt,1,20C32ppt,N
10/10/2017,193,0.115,W150,W150A120C32ppt,1,20C32ppt,N
10/10/2017,194,0.146,W150,W150A320C16ppt,1,20C16ppt,N
10/10/2017,195,0.172,W150,W150A320C16ppt,1,20C16ppt,N
10/10/2017,196,0.139,W150,W150A320C16ppt,2,20C16ppt,N
10/10/2017,197,0.124,W150,W150A320C16ppt,2,20C16ppt,N
10/10/2017,198,0.194,W150,W150A320C16ppt,3,20C16ppt,N
10/10/2017,199,0.195,W150,W150A320C16ppt,3,20C16ppt,N
10/10/2017,200,0.212,W150,W150B120C32ppt,1,20C32ppt,N
10/10/2017,201,0.22,W150,W150B120C32ppt,1,20C32ppt,N
10/10/2017,202,0.198,W150,W150B120C32ppt,2,20C32ppt,N
10/10/2017,203,0.173,W150,W150B120C32ppt,2,20C32ppt,N
10/10/2017,204,0.086,W150,W150B220C32ppt,1,20C32ppt,N
10/10/2017,205,0.1,W150,W150B220C32ppt,1,20C32ppt,N
10/10/2017,206,0.124,W150,W150B220C32ppt,2,20C32ppt,N
10/10/2017,207,0.108,W150,W150B220C32ppt,2,20C32ppt,N
10/10/2017,208,0.167,W150,W150B320C32ppt,1,20C32ppt,N
10/10/2017,209,0.202,W150,W150B320C32ppt,1,20C32ppt,N
10/10/2017,210,0.089,W150,W150B420C16ppt,1,20C16ppt,N
10/10/2017,211,0.117,W150,W150B420C16ppt,1,20C16ppt,N
10/10/2017,212,0.124,W150,W150C120C16ppt,1,20C16ppt,N
10/10/2017,213,0.164,W150,W150C120C16ppt,1,20C16ppt,N
10/10/2017,214,0.14,W150,W150C120C16ppt,1,20C16ppt,N
10/10/2017,215,0.19,W150,W150C120C32ppt,1,20C32ppt,N
10/10/2017,216,0.186,W150,W150C120C32ppt,1,20C32ppt,N
10/10/2017,217,0.165,W150,W150C320C16ppt,1,20C16ppt,N
10/10/2017,218,0.168,W150,W150C320C16ppt,1,20C16ppt,N
10/10/2017,219,0.182,W150,W150C320C16ppt,2,20C16ppt,N
10/10/2017,220,0.165,W150,W150C320C16ppt,2,20C16ppt,N
10/10/2017,221,0.24,W150,W150C420C32ppt,1,20C32ppt,N
10/13/2017,271,0.114,W150,W150A220C16ppt,1,20C16ppt,N
10/13/2017,272,0.115,W150,W150A220C16ppt,1,20C16ppt,N
10/13/2017,273,0.114,W150,W150B420C16ppt,1,20C16ppt,N
10/13/2017,274,0.119,W150,W150B420C16ppt,1,20C16ppt,N
10/13/2017,275,0.099,W150,W150B420C16ppt,2,20C16ppt,N
10/13/2017,276,0.11,W150,W150B420C16ppt,2,20C16ppt,N
10/13/2017,277,0.17,W150,W150C120C16ppt,1,20C16ppt,N
10/13/2017,278,0.164,W150,W150C120C16ppt,1,20C16ppt,N
10/13/2017,279,0.167,W150,W150C120C32ppt,1,20C32ppt,N
10/13/2017,280,0.113,W150,W150C120C32ppt,1,20C32ppt,N
10/13/2017,281,0.15,W150,W150C120C32ppt,2,20C32ppt,N
10/13/2017,282,0.172,W150,W150C120C32ppt,2,20C32ppt,N
10/13/2017,283,0.17,W150,W150C120C32ppt,2,20C32ppt,N
10/13/2017,284,0.171,W150,W150C120C32ppt,3,20C32ppt,N
10/13/2017,285,0.176,W150,W150C120C32ppt,3,20C32ppt,N
10/13/2017,286,0.202,W150,W150C120C32ppt,3,20C32ppt,N
10/13/2017,287,0.169,W150,W150C320C16ppt,1,20C16ppt,N
10/13/2017,288,0.176,W150,W150C320C16ppt,1,20C16ppt,N
10/17/2017,231,0.128,W150,W150A220C32ppt,1,20C32ppt,N
10/17/2017,232,0.115,W150,W150A220C32ppt,1,20C32ppt,N
10/17/2017,233,0.116,W150,W150A220C32ppt,2,20C32ppt,N
10/17/2017,234,0.135,W150,W150A220C32ppt,2,20C32ppt,N
10/17/2017,235,0.109,W150,W150A320C32ppt,1,20C32ppt,N
10/17/2017,236,0.103,W150,W150A320C32ppt,1,20C32ppt,N
10/17/2017,237,0.112,W150,W150A320C32ppt,2,20C32ppt,N
10/17/2017,238,0.127,W150,W150A320C32ppt,2,20C32ppt,N
10/17/2017,239,0.114,W150,W150A320C32ppt,3,20C32ppt,N
10/17/2017,240,0.127,W150,W150A320C32ppt,3,20C32ppt,N
10/17/2017,241,0.219,W150,W150A420C32ppt,1,20C32ppt,N
10/17/2017,242,0.236,W150,W150A420C32ppt,1,20C32ppt,N
10/17/2017,243,0.214,W150,W150A420C32ppt,2,20C32ppt,N
10/17/2017,244,0.204,W150,W150A420C32ppt,2,20C32ppt,N
10/17/2017,245,0.199,W150,W150A420C32ppt,3,20C32ppt,N
10/17/2017,246,0.212,W150,W150A420C32ppt,3,20C32ppt,N
10/17/2017,247,0.2,W150,W150B120C32ppt,1,20C32ppt,N
10/17/2017,248,0.255,W150,W150B120C32ppt,1,20C32ppt,N
10/17/2017,249,0.181,W150,W150B320C32ppt,1,20C32ppt,N
10/17/2017,250,0.205,W150,W150B320C32ppt,1,20C32ppt,N
10/17/2017,251,0.204,W150,W150B320C32ppt,2,20C32ppt,N
10/17/2017,252,0.189,W150,W150B320C32ppt,2,20C32ppt,N
10/17/2017,253,0.211,W150,W150B320C32ppt,3,20C32ppt,N
10/17/2017,254,0.225,W150,W150B320C32ppt,3,20C32ppt,N
10/17/2017,255,0.237,W150,W150B420C32ppt,1,20C32ppt,N
10/17/2017,256,0.198,W150,W150B420C32ppt,1,20C32ppt,N
10/17/2017,257,0.221,W150,W150B420C32ppt,1,20C32ppt,N
10/17/2017,258,0.22,W150,W150B420C32ppt,2,20C32ppt,N
10/17/2017,259,0.248,W150,W150B420C32ppt,2,20C32ppt,N
10/17/2017,260,0.12,W150,W150C120C32ppt,1,20C32ppt,N
10/17/2017,261,0.115,W150,W150C120C32ppt,1,20C32ppt,N
10/17/2017,262,0.092,W150,W150C120C32ppt,2,20C32ppt,N
10/17/2017,263,0.111,W150,W150C120C32ppt,2,20C32ppt,N
10/17/2017,264,0.178,W150,W150C420C32ppt,1,20C32ppt,N
10/17/2017,265,0.191,W150,W150C420C32ppt,1,20C32ppt,N
10/18/2017,232,0.131,W150,W150A220C32ppt,1,20C32ppt,N
10/18/2017,233,0.134,W150,W150A220C32ppt,1,20C32ppt,N
10/18/2017,234,0.109,W150,W150A220C32ppt,2,20C32ppt,N
10/18/2017,235,0.131,W150,W150A220C32ppt,2,20C32ppt,N
10/18/2017,236,0.132,W150,W150B220C32ppt,1,20C32ppt,N
10/18/2017,237,0.131,W150,W150B220C32ppt,1,20C32ppt,N
10/18/2017,238,0.196,W150,W150B220C32ppt,2,20C32ppt,N
10/18/2017,239,0.189,W150,W150B220C32ppt,2,20C32ppt,N
10/18/2017,240,0.181,W150,W150B420C32ppt,1,20C32ppt,N
10/18/2017,241,0.169,W150,W150B420C32ppt,1,20C32ppt,N
10/18/2017,242,0.174,W150,W150B420C32ppt,2,20C32ppt,N
10/18/2017,243,0.172,W150,W150B420C32ppt,2,20C32ppt,N
10/18/2017,244,0.233,W150,W150C120C32ppt,1,20C32ppt,N
10/18/2017,245,0.21,W150,W150C120C32ppt,1,20C32ppt,N
10/18/2017,246,0.254,W150,W150C120C32ppt,2,20C32ppt,N
10/18/2017,247,0.264,W150,W150C120C32ppt,2,20C32ppt,N
10/23/2017,326,0.115,W150,W150A120C32ppt,1,20C32ppt,N
10/23/2017,327,0.107,W150,W150A120C32ppt,1,20C32ppt,N
10/23/2017,328,0.108,W150,W150A120C32ppt,2,20C32ppt,N
10/23/2017,329,0.079,W150,W150A120C32ppt,2,20C32ppt,N
10/23/2017,330,0.115,W150,W150A220C32ppt,1,20C32ppt,N
10/23/2017,331,0.108,W150,W150A220C32ppt,1,20C32ppt,N
10/23/2017,332,0.124,W150,W150A220C32ppt,2,20C32ppt,N
10/23/2017,333,0.12,W150,W150A220C32ppt,2,20C32ppt,N
10/23/2017,334,0.112,W150,W150A220C32ppt,3,20C32ppt,N
10/23/2017,335,0.12,W150,W150A220C32ppt,3,20C32ppt,N
10/23/2017,336,0.231,W150,W150A420C32ppt,1,20C32ppt,N
10/23/2017,337,0.23,W150,W150A420C32ppt,1,20C32ppt,N
10/23/2017,338,0.253,W150,W150A420C32ppt,2,20C32ppt,N
10/23/2017,339,0.192,W150,W150A420C32ppt,2,20C32ppt,N
10/23/2017,340,0.2,W150,W150A420C32ppt,3,20C32ppt,N
10/23/2017,341,0.202,W150,W150A420C32ppt,3,20C32ppt,N
10/23/2017,342,0.198,W150,W150A420C32ppt,4,20C32ppt,N
10/23/2017,343,0.212,W150,W150A420C32ppt,4,20C32ppt,N
10/23/2017,344,0.253,W150,W150B120C32ppt,1,20C32ppt,N
10/23/2017,345,0.246,W150,W150B120C32ppt,1,20C32ppt,N
10/23/2017,346,0.181,W150,W150B120C32ppt,2,20C32ppt,N
10/23/2017,347,0.201,W150,W150B120C32ppt,2,20C32ppt,N
10/23/2017,348,0.114,W150,W150B220C32ppt,1,20C32ppt,N
10/23/2017,349,0.128,W150,W150B220C32ppt,1,20C32ppt,N
10/23/2017,350,0.121,W150,W150B220C32ppt,2,20C32ppt,N
10/23/2017,351,0.098,W150,W150B220C32ppt,2,20C32ppt,N
10/23/2017,352,0.12,W150,W150B220C32ppt,3,20C32ppt,N
10/23/2017,353,0.151,W150,W150B220C32ppt,3,20C32ppt,N
10/23/2017,354,0.191,W150,W150B320C32ppt,1,20C32ppt,N
10/23/2017,355,0.202,W150,W150B320C32ppt,1,20C32ppt,N
10/23/2017,356,0.231,W150,W150B320C32ppt,2,20C32ppt,N
10/23/2017,357,0.196,W150,W150B320C32ppt,2,20C32ppt,N
10/23/2017,358,0.222,W150,W150B320C32ppt,2,20C32ppt,N
10/23/2017,359,0.235,W150,W150B420C32ppt,1,20C32ppt,N
10/23/2017,360,0.226,W150,W150B420C32ppt,1,20C32ppt,N
10/23/2017,361,0.296,W150,W150B420C32ppt,2,20C32ppt,N
10/23/2017,362,0.232,W150,W150B420C32ppt,2,20C32ppt,N
10/23/2017,363,0.092,W150,W150C120C32ppt,1,20C32ppt,N
10/23/2017,364,0.098,W150,W150C120C32ppt,1,20C32ppt,N
10/23/2017,365,0.101,W150,W150C120C32ppt,2,20C32ppt,N
10/23/2017,366,0.1,W150,W150C120C32ppt,2,20C32ppt,N
10/23/2017,367,0.196,W150,W150C420C32ppt,1,20C32ppt,N
10/23/2017,368,0.171,W150,W150C420C32ppt,1,20C32ppt,N
10/23/2017,369,0.197,W150,W150C420C32ppt,2,20C32ppt,N
10/23/2017,370,0.184,W150,W150C420C32ppt,2,20C32ppt,N
10/23/2017,371,0.192,W150,W150C420C32ppt,2,20C32ppt,N
10/24/2017,288,0.118,W150,W150A120C16ppt,1,20C16ppt,N
10/24/2017,289,0.138,W150,W150A120C16ppt,1,20C16ppt,N
10/24/2017,290,0.127,W150,W150A120C16ppt,2,20C16ppt,N
10/24/2017,291,0.127,W150,W150A120C16ppt,2,20C16ppt,N
10/24/2017,292,0.13,W150,W150A420C16ppt,1,20C16ppt,N
10/24/2017,293,0.123,W150,W150A420C16ppt,1,20C16ppt,N
10/24/2017,294,0.177,W150,W150B220C16ppt,1,20C16ppt,N
10/24/2017,295,0.196,W150,W150B220C16ppt,1,20C16ppt,N
10/24/2017,296,0.129,W150,W150B420C16ppt,1,20C16ppt,N
10/24/2017,297,0.12,W150,W150B420C16ppt,1,20C16ppt,N
10/24/2017,298,0.129,W150,W150C320C16ppt,1,20C16ppt,N
10/24/2017,299,0.108,W150,W150C320C16ppt,1,20C16ppt,N
10/24/2017,300,0.118,W150,W150C320C16ppt,2,20C16ppt,N
10/24/2017,301,0.135,W150,W150C320C16ppt,2,20C16ppt,N
10/27/2017,230,0.138,W150,W150A120C16ppt,1,20C16ppt,N
10/27/2017,231,0.13,W150,W150A120C16ppt,1,20C16ppt,N
10/27/2017,232,0.12,W150,W150A120C32ppt,1,20C32ppt,N
10/27/2017,233,0.127,W150,W150A120C32ppt,1,20C32ppt,N
10/27/2017,234,0.112,W150,W150B220C32ppt,1,20C32ppt,N
10/27/2017,235,0.122,W150,W150B220C32ppt,1,20C32ppt,N
10/27/2017,236,0.125,W150,W150B420C16ppt,1,20C16ppt,N
10/27/2017,237,0.123,W150,W150B420C16ppt,1,20C16ppt,N
10/27/2017,238,0.127,W150,W150B420C16ppt,2,20C16ppt,N
10/27/2017,239,0.116,W150,W150B420C16ppt,2,20C16ppt,N
10/27/2017,240,0.096,W150,W150B420C16ppt,3,20C16ppt,N
10/27/2017,241,0.12,W150,W150B420C16ppt,3,20C16ppt,N
10/27/2017,242,0.115,W150,W150C120C32ppt,1,20C32ppt,N
10/27/2017,243,0.095,W150,W150C120C32ppt,1,20C32ppt,N
10/27/2017,244,0.103,W150,W150C320C16ppt,1,20C16ppt,N
10/27/2017,245,0.145,W150,W150C320C16ppt,1,20C16ppt,N
10/27/2017,246,0.181,W150,W150C420C16ppt,1,20C16ppt,N
10/27/2017,247,0.177,W150,W150C420C16ppt,1,20C16ppt,N
10/17/2017,25,0.109,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/17/2017,26,0.112,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/17/2017,27,0.254,SCW48,SCW48.2B3B420C32ppt,1,20C32ppt,S
10/17/2017,28,0.265,SCW48,SCW48.2B3B420C32ppt,1,20C32ppt,S
10/17/2017,29,0.126,SCW48,SCW48.2C3C420C32ppt,1,20C32ppt,S
10/17/2017,30,0.159,SCW48,SCW48.2C3C420C32ppt,1,20C32ppt,S
10/17/2017,31,0.195,SCW48,SCW48.2C3C420C32ppt,2,20C32ppt,S
10/17/2017,32,0.198,SCW48,SCW48.2C3C420C32ppt,2,20C32ppt,S
10/17/2017,33,0.176,SCW48,SCW48.2C3C420C32ppt,3,20C32ppt,S
10/17/2017,34,0.189,SCW48,SCW48.2C3C420C32ppt,3,20C32ppt,S
10/18/2017,36,0.222,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/18/2017,37,0.209,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/18/2017,38,0.114,SCW48,SCW48.2B420C32ppt,1,20C32ppt,S
10/18/2017,39,0.108,SCW48,SCW48.2B420C32ppt,1,20C32ppt,S
10/18/2017,40,0.093,SCW48,SCW48.2C120C32ppt,1,20C32ppt,S
10/18/2017,41,0.106,SCW48,SCW48.2C120C32ppt,1,20C32ppt,S
10/18/2017,42,0.116,SCW48,SCW48.2C120C32ppt,2,20C32ppt,S
10/18/2017,43,0.115,SCW48,SCW48.2C120C32ppt,2,20C32ppt,S
10/18/2017,44,0.11,SCW48,SCW48.2C120C32ppt,3,20C32ppt,S
10/18/2017,45,0.112,SCW48,SCW48.2C120C32ppt,3,20C32ppt,S
10/18/2017,46,0.1,SCW48,SCW48.2C220C32ppt,1,20C32ppt,S
10/18/2017,47,0.102,SCW48,SCW48.2C220C32ppt,1,20C32ppt,S
10/18/2017,48,0.136,SCW48,SCW48.2C320C32ppt,1,20C32ppt,S
10/18/2017,49,0.109,SCW48,SCW48.2C320C32ppt,1,20C32ppt,S
10/18/2017,50,0.122,SCW48,SCW48.2C420C32ppt,1,20C32ppt,S
10/18/2017,51,0.118,SCW48,SCW48.2C420C32ppt,1,20C32ppt,S
10/18/2017,52,0.104,SCW48,SCW48.2C420C32ppt,2,20C32ppt,S
10/18/2017,53,0.102,SCW48,SCW48.2C420C32ppt,2,20C32ppt,S
10/23/2017,27,0.107,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/23/2017,28,0.105,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/23/2017,29,0.117,SCW48,SCW48.2A120C32ppt,2,20C32ppt,S
10/23/2017,30,0.114,SCW48,SCW48.2A120C32ppt,2,20C32ppt,S
10/23/2017,31,0.105,SCW48,SCW48.2B320C32ppt,1,20C32ppt,S
10/23/2017,32,0.107,SCW48,SCW48.2B320C32ppt,1,20C32ppt,S
10/23/2017,33,0.092,SCW48,SCW48.2B320C32ppt,2,20C32ppt,S
10/23/2017,34,0.121,SCW48,SCW48.2B320C32ppt,2,20C32ppt,S
10/23/2017,35,0.191,SCW48,SCW48.2B420C32ppt,1,20C32ppt,S
10/23/2017,36,0.195,SCW48,SCW48.2B420C32ppt,1,20C32ppt,S
10/23/2017,37,0.203,SCW48,SCW48.2C320C32ppt,1,20C32ppt,S
10/23/2017,38,0.207,SCW48,SCW48.2C320C32ppt,1,20C32ppt,S
10/23/2017,39,0.219,SCW48,SCW48.2C320C32ppt,2,20C32ppt,S
10/23/2017,40,0.265,SCW48,SCW48.2C320C32ppt,2,20C32ppt,S
10/24/2017,53,0.121,SCW48,SCW48.2A220C16ppt,1,20C16ppt,S
10/24/2017,54,0.118,SCW48,SCW48.2A220C16ppt,1,20C16ppt,S
10/24/2017,55,0.129,SCW48,SCW48.2A220C16ppt,2,20C16ppt,S
10/24/2017,56,0.119,SCW48,SCW48.2A220C16ppt,2,20C16ppt,S
10/24/2017,57,0.1,SCW48,SCW48.2A220C16ppt,3,20C16ppt,S
10/24/2017,58,0.127,SCW48,SCW48.2A220C16ppt,3,20C16ppt,S
10/24/2017,59,0.207,SCW48,SCW48.2A320C16ppt,1,20C16ppt,S
10/24/2017,60,0.18,SCW48,SCW48.2A320C16ppt,1,20C16ppt,S
10/24/2017,61,0.278,SCW48,SCW48.2A320C16ppt,2,20C16ppt,S
10/24/2017,62,0.256,SCW48,SCW48.2A320C16ppt,2,20C16ppt,S
10/24/2017,63,0.155,SCW48,SCW48.2A320C16ppt,3,20C16ppt,S
10/24/2017,64,0.173,SCW48,SCW48.2A320C16ppt,3,20C16ppt,S
10/24/2017,65,0.203,SCW48,SCW48.2A320C16ppt,4,20C16ppt,S
10/24/2017,66,0.202,SCW48,SCW48.2A320C16ppt,4,20C16ppt,S
10/24/2017,67,0.107,SCW48,SCW48.2B420C16ppt,1,20C16ppt,S
10/24/2017,68,0.137,SCW48,SCW48.2B420C16ppt,1,20C16ppt,S
10/24/2017,69,0.114,SCW48,SCW48.2B420C16ppt,2,20C16ppt,S
10/24/2017,70,0.113,SCW48,SCW48.2B420C16ppt,2,20C16ppt,S
10/24/2017,71,0.119,SCW48,SCW48.2B420C16ppt,3,20C16ppt,S
10/24/2017,72,0.124,SCW48,SCW48.2B420C16ppt,3,20C16ppt,S
10/24/2017,73,0.13,SCW48,SCW48.2C320C16ppt,1,20C16ppt,S
10/24/2017,74,0.109,SCW48,SCW48.2C320C16ppt,1,20C16ppt,S
10/24/2017,75,0.171,SCW48,SCW48.2C320C16ppt,2,20C16ppt,S
10/24/2017,76,0.188,SCW48,SCW48.2C320C16ppt,2,20C16ppt,S
10/24/2017,77,0.089,SCW48,SCW48.2C320C16ppt,3,20C16ppt,S
10/24/2017,78,0.107,SCW48,SCW48.2C320C16ppt,3,20C16ppt,S
10/27/2017,25,0.104,SCW48,SCW48.2A220C16ppt,1,20C16ppt,S
10/27/2017,26,0.092,SCW48,SCW48.2A220C16ppt,1,20C16ppt,S
10/27/2017,27,0.094,SCW48,SCW48.2A220C16ppt,2,20C16ppt,S
10/27/2017,28,0.085,SCW48,SCW48.2A220C16ppt,2,20C16ppt,S
10/27/2017,29,0.086,SCW48,SCW48.2A220C16ppt,3,20C16ppt,S
10/27/2017,30,0.092,SCW48,SCW48.2A220C16ppt,3,20C16ppt,S
10/27/2017,31,0.097,SCW48,SCW48.2A420C16ppt,1,20C16ppt,S
10/27/2017,32,0.12,SCW48,SCW48.2A420C16ppt,1,20C16ppt,S
10/27/2017,33,0.133,SCW48,SCW48.2B420C16ppt,1,20C16ppt,S
10/27/2017,34,0.107,SCW48,SCW48.2B420C16ppt,1,20C16ppt,S
10/27/2017,35,0.121,SCW48,SCW48.2C120C16ppt,1,20C16ppt,S
10/27/2017,36,0.128,SCW48,SCW48.2C120C16ppt,1,20C16ppt,S
10/27/2017,37,0.127,SCW48,SCW48.2C120C16ppt,2,20C16ppt,S
10/27/2017,38,0.125,SCW48,SCW48.2C120C16ppt,2,20C16ppt,S
10/27/2017,39,0.14,SCW48,SCW48.2C220C16ppt,1,20C16ppt,S
10/27/2017,40,0.126,SCW48,SCW48.2C220C16ppt,1,20C16ppt,S
10/27/2017,41,0.112,SCW48,SCW48.2C320C16ppt,1,20C16ppt,S
10/27/2017,42,0.104,SCW48,SCW48.2C320C16ppt,1,20C16ppt,S
10/27/2017,43,0.155,SCW48,SCW48.2C420C16ppt,1,20C16ppt,S
10/27/2017,44,0.126,SCW48,SCW48.2C420C16ppt,1,20C16ppt,S
10/28/2017,11,0.118,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/28/2017,12,0.105,SCW48,SCW48.2A120C32ppt,1,20C32ppt,S
10/28/2017,13,0.093,SCW48,SCW48.2B320C32ppt,1,20C32ppt,S
10/28/2017,14,0.097,SCW48,SCW48.2B320C32ppt,1,20C32ppt,S
10/28/2017,15,0.19,SCW48,SCW48.2B420C32ppt,1,20C32ppt,S
10/28/2017,16,0.12,SCW48,SCW48.2B420C32ppt,1,20C32ppt,S
10/28/2017,17,0.221,SCW48,SCW48.2C320C32ppt,1,20C32ppt,S
10/28/2017,18,0.198,SCW48,SCW48.2C320C32ppt,1,20C32ppt,S
10/28/2017,19,0.122,SCW48,SCW48.2C420C32ppt,1,20C32ppt,S
10/28/2017,20,0.106,SCW48,SCW48.2C420C32ppt,1,20C32ppt,S
10/28/2017,21,0.158,SCW48,SCW48.2C420C32ppt,2,20C32ppt,S
10/28/2017,22,0.175,SCW48,SCW48.2C420C32ppt,2,20C32ppt,S
10/17/2017,85,0.201,SCW50,SCW50.2B120C32ppt,1,20C32ppt,S
10/17/2017,86,0.212,SCW50,SCW50.2B120C32ppt,1,20C32ppt,S
10/17/2017,87,0.207,SCW50,SCW50.2C220C32ppt,1,20C32ppt,S
10/17/2017,88,0.223,SCW50,SCW50.2C220C32ppt,1,20C32ppt,S
10/18/2017,90,0.287,SCW50,SCW50.2A120C32ppt,1,20C32ppt,S
10/18/2017,91,0.26,SCW50,SCW50.2A120C32ppt,1,20C32ppt,S
10/18/2017,92,0.109,SCW50,SCW50.2B120C32ppt,1,20C32ppt,S
10/18/2017,93,0.106,SCW50,SCW50.2B120C32ppt,1,20C32ppt,S
10/18/2017,94,0.113,SCW50,SCW50.2C220C32ppt,1,20C32ppt,S
10/18/2017,95,0.108,SCW50,SCW50.2C220C32ppt,1,20C32ppt,S
10/23/2017,93,0.183,SCW50,SCW50.2C220C32ppt,1,20C32ppt,S
10/23/2017,94,0.181,SCW50,SCW50.2C220C32ppt,1,20C32ppt,S
10/23/2017,95,0.202,SCW50,SCW50.2C220C32ppt,2,20C32ppt,S
10/23/2017,96,0.219,SCW50,SCW50.2C220C32ppt,2,20C32ppt,S
10/24/2017,113,0.179,SCW50,SCW50.2A120C16ppt,1,20C16ppt,S
10/24/2017,114,0.205,SCW50,SCW50.2A120C16ppt,1,20C16ppt,S
10/24/2017,115,0.114,SCW50,SCW50.2A3B320C16ppt,1,20C16ppt,S
10/24/2017,116,0.167,SCW50,SCW50.2A3B320C16ppt,1,20C16ppt,S
10/24/2017,117,0.163,SCW50,SCW50.2A3B320C16ppt,2,20C16ppt,S
10/24/2017,118,0.208,SCW50,SCW50.2A3B320C16ppt,2,20C16ppt,S
10/24/2017,119,0.152,SCW50,SCW50.2B420C16ppt,1,20C16ppt,S
10/24/2017,120,0.161,SCW50,SCW50.2B420C16ppt,1,20C16ppt,S
10/24/2017,121,0.122,SCW50,SCW50.2B420C16ppt,1,20C16ppt,S
10/24/2017,122,0.103,SCW50,SCW50.2C220C16ppt,1,20C16ppt,S
10/24/2017,123,0.114,SCW50,SCW50.2C220C16ppt,1,20C16ppt,S
10/27/2017,73,0.176,SCW50,SCW50.2A320C16ppt,1,20C16ppt,S
10/27/2017,74,0.189,SCW50,SCW50.2A320C16ppt,1,20C16ppt,S
10/27/2017,75,0.1,SCW50,SCW50.2B120C16ppt,1,20C16ppt,S
10/27/2017,76,0.119,SCW50,SCW50.2B120C16ppt,1,20C16ppt,S
10/27/2017,77,0.102,SCW50,SCW50.2B120C16ppt,2,20C16ppt,S
10/27/2017,78,0.11,SCW50,SCW50.2B120C16ppt,2,20C16ppt,S
10/27/2017,79,0.107,SCW50,SCW50.2B320C16ppt,1,20C16ppt,S
10/27/2017,80,0.112,SCW50,SCW50.2B320C16ppt,1,20C16ppt,S
10/27/2017,81,0.155,SCW50,SCW50.2C120C32ppt,1,20C32ppt,S
10/27/2017,82,0.172,SCW50,SCW50.2C120C32ppt,1,20C32ppt,S
10/27/2017,83,0.108,SCW50,SCW50.2C220C16ppt,1,20C16ppt,S
10/27/2017,84,0.097,SCW50,SCW50.2C220C16ppt,1,20C16ppt,S
10/27/2017,85,0.102,SCW50,SCW50.2C320C16ppt,1,20C16ppt,S
10/27/2017,86,0.103,SCW50,SCW50.2C320C16ppt,1,20C16ppt,S
10/27/2017,87,0.126,SCW50,SCW50.2C420C32ppt,1,20C32ppt,S
10/27/2017,88,0.16,SCW50,SCW50.2C420C32ppt,1,20C32ppt,S
10/13/2017,122,0.136,W143,W143.2A320C16ppt,1,20C16ppt,N
10/13/2017,123,0.11,W143,W143.2A320C16ppt,1,20C16ppt,N
10/13/2017,124,0.103,W143,W143.2B220C16ppt,1,20C16ppt,N
10/13/2017,125,0.114,W143,W143.2B220C16ppt,1,20C16ppt,N
10/13/2017,126,0.116,W143,W143.2B320C32ppt,1,20C32ppt,N
10/13/2017,127,0.122,W143,W143.2B320C32ppt,1,20C32ppt,N
10/17/2017,98,0.126,W143,W143.2B320C32ppt,1,20C32ppt,N
